収容局,ケーブル名,備考,経度,緯度
関屋,Sケーブル,学校町線_1,139.011701,37.90203187
関屋,Sケーブル,川端線_40,139.01271,37.90106439
関屋,Sケーブル,平島線_2,139.0135357,37.90042732
関屋,Sケーブル,平島線_4,139.0116013,37.89830395
関屋,Sケーブル,関屋大橋JB,,
関屋,Sケーブル,平島線_6,139.0066261,37.89661794
関屋,Sケーブル,平島線_8,139.00576,37.89675798
関屋,Sケーブル,平島線_9,139.0070474,37.8949638
関屋,Sケーブル,平島線_10,139.0077023,37.89319328
関屋,Sケーブル,文化線_1,139.0058019,37.89272165
関屋,Sケーブル,小針新町線_1,139.0035418,37.89176507
関屋,Sケーブル,小針新町線_2,139.0014686,37.89021323
関屋,Sケーブル,小針新町線_3,138.9993134,37.88890263
関屋,Sケーブル,小針新町線_4,138.9987159,37.88853585
関屋,Sケーブル,小針線_5-1,138.9966925,37.88726761
関屋,Sケーブル,小針線_5,138.9959665,37.88772987
関屋,Sケーブル,小針線_4,138.9947888,37.88862117
関屋,Sケーブル,小針線_3,138.9938367,37.8893046
関屋,Sケーブル,小針線_2,138.9928143,37.88996824
関屋,Sケーブル,小針線_1-1,138.992734,37.89002371
関屋,Sケーブル,白鳥線_2,138.9910494,37.88846421
関屋,Sケーブル,白鳥線_3,138.9922961,37.8876966
関屋,Sケーブル,白鳥線_4,138.9900501,37.88670982
関屋,Sケーブル,白鳥線_5,138.9876501,37.88567556
関屋,Sケーブル,白鳥線_6,138.9855861,37.8843941
関屋,Sケーブル,白鳥線_8,138.9869731,37.88297271
関屋,Sケーブル,白鳥線_9,138.9877455,37.88212728
関屋,Sケーブル,白鳥線_10,138.989392,37.88024421
関屋,Sケーブル,寺尾蓮潟幹_8,,
関屋,Sケーブル,白鳥線_4,138.9900501,37.88670982
関屋,Sケーブル,白鳥線_5,138.9876501,37.88567556
関屋,Sケーブル,白鳥線_6,138.9855861,37.8843941
関屋,Sケーブル,白鳥線_7,138.9861929,37.88373331
関屋,Sケーブル,白鳥七分線_1,138.9847012,37.88311929
関屋,Sケーブル,白鳥七分線_2,138.9824243,37.88185929
関屋,Sケーブル,光団地幹_1,138.9825336,37.88175416
関屋,Sケーブル,文化線_1,139.0058019,37.89272165
関屋,Sケーブル,小針新町線_1,139.0035418,37.89176507
関屋,Sケーブル,小針新町線_2,139.0014686,37.89021323
関屋,Sケーブル,小針新町線_3,138.9993134,37.88890263
関屋,Sケーブル,小針新町線_4,138.9987159,37.88853585
関屋,Sケーブル,小針線_5-1,138.9966925,37.88726761
関屋,Sケーブル,小針線_5,138.9959665,37.88772987
関屋,Sケーブル,小針線_4,138.9947888,37.88862117
関屋,Sケーブル,小針線_3,138.9938367,37.8893046
関屋,Sケーブル,小針線_1-1,138.992734,37.89002371
関屋,Sケーブル,白鳥線_2,138.9910494,37.88846421
関屋,Sケーブル,白鳥線_3,138.9922961,37.8876966
関屋,Sケーブル,白鳥線_4,138.9900501,37.88670982
関屋,Sケーブル,白鳥線_5,138.9876501,37.88567556
関屋,Sケーブル,白鳥線_6,138.9855861,37.8843941
関屋,Sケーブル,寺尾蓮潟幹_1,,
関屋,Sケーブル,平島線_2,139.0135357,37.90042732
関屋,Sケーブル,平島線_4,139.0116013,37.89830395
関屋,Sケーブル,関屋大橋JB,,
関屋,Sケーブル,平島線_6,139.0066261,37.89661794
関屋,Sケーブル,平島線_8,139.00576,37.89675798
関屋,Sケーブル,平島線_9,139.0070474,37.8949638
関屋,Sケーブル,平島線_10,139.0077023,37.89319328
関屋,Sケーブル,文化線_1,139.0058019,37.89272165
関屋,Sケーブル,小針新町線_1,139.0035418,37.89176507
関屋,Sケーブル,小針新町線_2,139.0014686,37.89021323
関屋,Sケーブル,小針新町線_3,138.9993134,37.88890263
関屋,Sケーブル,小針新町線_4,138.9987159,37.88853585
関屋,Sケーブル,小針線_5-1,138.9966925,37.88726761
関屋,Sケーブル,小針線_5,138.9959665,37.88772987
関屋,Sケーブル,小針線_4,138.9947888,37.88862117
関屋,Sケーブル,小針線_3,138.9938367,37.8893046
関屋,Sケーブル,小針線_2,138.9928143,37.88996824
関屋,Sケーブル,小針線_1-1,138.992734,37.89002371
関屋,Tケーブル,学校町線_1,139.011701,37.90203187
関屋,Tケーブル,川端線_40,139.01271,37.90106439
関屋,Tケーブル,平島線_2,139.0135357,37.90042732
関屋,Tケーブル,平島線_4,139.0116013,37.89830395
関屋,Tケーブル,関屋大橋JB,,
関屋,Tケーブル,平島線_6,139.0066261,37.89661794
関屋,Tケーブル,平島線_8,139.00576,37.89675798
関屋,Tケーブル,平島線_9,139.0070474,37.8949638
関屋,Tケーブル,平島線_10,139.0077023,37.89319328
関屋,Tケーブル,文化線_1,139.0058019,37.89272165
関屋,Tケーブル,小針新町線_1,139.0035418,37.89176507
関屋,Tケーブル,小針新町線_2,139.0014686,37.89021323
関屋,Tケーブル,小針新町線_3,138.9993134,37.88890263
関屋,Tケーブル,小針新町線_4,138.9987159,37.88853585
関屋,Tケーブル,小針線_5-1,138.9966925,37.88726761
関屋,Tケーブル,小針線_5,138.9959665,37.88772987
関屋,Tケーブル,小針線_4,138.9947888,37.88862117
関屋,Tケーブル,小針線_3,138.9938367,37.8893046
関屋,Tケーブル,小針線_2,138.9928143,37.88996824
関屋,Tケーブル,小針線_1-1,138.992734,37.89002371
関屋,Tケーブル,白鳥線_2,138.9910494,37.88846421
関屋,Tケーブル,不明,,
関屋,Tケーブル,小針線_6,138.9974427,37.88666336
関屋,Tケーブル,小針線_6-1,138.9981336,37.88613896
関屋,Tケーブル,小針線_7,138.9984957,37.88585073
関屋,Tケーブル,青山線_1,138.9959924,37.88492029
関屋,Tケーブル,川端線_40,139.01271,37.90106439
関屋,Tケーブル,平島線_2,139.0135357,37.90042732
関屋,Tケーブル,平島線_4,139.0116013,37.89830395
関屋,Tケーブル,関屋大橋JB,,
関屋,Tケーブル,平島線_6,139.0066261,37.89661794
関屋,Tケーブル,平島線_8,139.00576,37.89675798
関屋,Tケーブル,平島線_9,139.0070474,37.8949638
関屋,Tケーブル,平島線_10,139.0077023,37.89319328
関屋,Tケーブル,文化線_1,139.0058019,37.89272165
関屋,Tケーブル,小針新町線_1,139.0035418,37.89176507
関屋,Tケーブル,小針新町線_2,139.0014686,37.89021323
関屋,Tケーブル,小針新町線_3,138.9993134,37.88890263
関屋,Tケーブル,小針新町線_4,138.9987159,37.88853585
関屋,Tケーブル,小針線_5-1,138.9966925,37.88726761
関屋,Tケーブル,小針線_6,138.9974427,37.88666336
関屋,Tケーブル,小針線_7,138.9984957,37.88585073
関屋,Tケーブル,小針線_8,138.9997854,37.88486495
関屋,Tケーブル,小針線_9,139.0015666,37.8834919
関屋,Tケーブル,平島線_11,139.0082612,37.89129452
関屋,Tケーブル,平島線_12,139.0089935,37.88954966
関屋,Tケーブル,平島線_13,139.0093693,37.88896163
関屋,Tケーブル,平島線_14,139.0100353,37.88798611
関屋,Tケーブル,平島線_15,139.0107146,37.88698365
関屋,Tケーブル,平島線_16,139.0112948,37.88596395
関屋,Tケーブル,平島線_17,139.0108632,37.88472146
関屋,Tケーブル,平島線_18,139.0102897,37.88380756
関屋,Tケーブル,西川線_3,139.0082425,37.88697934
関屋,Tケーブル,西川線_4,139.0079695,37.88707343
関屋,Tケーブル,西川線_5,139.0074289,37.88648262
関屋,Tケーブル,西川線_6,139.0056822,37.88480648
関屋,Uケーブル,局,139.0119393,37.9023101
関屋,Uケーブル,学校町線_1,139.011701,37.90203187
関屋,Uケーブル,川端線_40,139.01271,37.90106439
関屋,Uケーブル,平島線_2,139.0135357,37.90042732
関屋,Uケーブル,平島線_4,139.0116013,37.89830395
関屋,Uケーブル,関屋大橋JB,,
関屋,Uケーブル,平島線_5,139.0082598,37.89718706
関屋,Uケーブル,平島線_6,139.0066261,37.89661794
関屋,Uケーブル,平島線_8,139.00576,37.89675798
関屋,Uケーブル,平島線_9,139.0070474,37.8949638
関屋,Uケーブル,平島線_10,139.0077023,37.89319328
関屋,Uケーブル,平島線_11,139.0082612,37.89129452
関屋,Uケーブル,平島線_12,139.0089935,37.88954966
関屋,Uケーブル,平島線_13,139.0093693,37.88896163
関屋,Uケーブル,平島線_14,139.0100353,37.88798611
関屋,Uケーブル,平島線_16,139.0112948,37.88596395
関屋,Uケーブル,帝石線_4,139.011953,37.88299803
関屋,Uケーブル,平島線_9,139.0070474,37.8949638
関屋,Uケーブル,平島線_10,139.0077023,37.89319328
関屋,Uケーブル,文化線_1,139.0058019,37.89272165
関屋,Uケーブル,小針新町線_1,139.0035418,37.89176507
関屋,Uケーブル,小針新町線_2,139.0014686,37.89021323
関屋,Uケーブル,小針新町線_3,138.9993134,37.88890263
関屋,Vケーブル,学校町線_1,139.011701,37.90203187
関屋,Vケーブル,川端線_40,139.01271,37.90106439
関屋,Vケーブル,平島線_1,139.0133044,37.90050492
関屋,Vケーブル,平島線_2,139.0135357,37.90042732
関屋,Vケーブル,平島線_3,139.0124278,37.89883988
関屋,Vケーブル,平島線_4,139.0116013,37.89830395
関屋,Vケーブル,平島線_5,139.0082598,37.89718706
関屋,Vケーブル,平島線_6,139.0066261,37.89661794
関屋,Vケーブル,平島線_8,139.00576,37.89675798
関屋,Vケーブル,平島線_9,139.0070474,37.8949638
関屋,Vケーブル,平島線_10,139.0077023,37.89319328
関屋,Vケーブル,平島線_11,139.0082612,37.89129452
関屋,Vケーブル,平島線_12,139.0089935,37.88954966
関屋,Vケーブル,平島線_13,139.0093693,37.88896163
関屋,Vケーブル,平島線_14,139.0100353,37.88798611
関屋,Vケーブル,平島線_15,139.0107146,37.88698365
関屋,Vケーブル,平島線_16,139.0112948,37.88596395
関屋,Vケーブル,平島線_17,139.0108632,37.88472146
関屋,Vケーブル,平島線_18,139.0102897,37.88380756
関屋,Vケーブル,平島線_19,139.0095977,37.8826119
関屋,Vケーブル,平島線_19-1,139.0090815,37.88175756
関屋,Vケーブル,黒埼線_1,139.0098318,37.88114245
関屋,Vケーブル,黒埼線_2,139.0123647,37.88069194
関屋,Vケーブル,黒埼線_3,139.0129877,37.88044148
関屋,Vケーブル,黒埼線_4,139.0134556,37.87929149
関屋,Vケーブル,山田線_1,139.0137908,37.87803343
関屋,Vケーブル,山田線_2,139.0134536,37.87642499
関屋,Vケーブル,山田線_3,139.0139809,37.87553936
関屋,Vケーブル,山田線_4,139.0157281,37.87573133
関屋,Vケーブル,山田線_5,139.0164343,37.8749052
関屋,Vケーブル,山田線_6,139.0171036,37.87405548
関屋,Vケーブル,平島線_2,139.0135357,37.90042732
関屋,Vケーブル,平島線_3,139.0124278,37.89883988
関屋,Vケーブル,平島線_4,139.0116013,37.89830395
関屋,Vケーブル,平島線_5,139.0082598,37.89718706
関屋,Vケーブル,平島線_6,139.0066261,37.89661794
関屋,Vケーブル,平島線_8,139.00576,37.89675798
関屋,Vケーブル,平島線_9,139.0070474,37.8949638
関屋,Vケーブル,平島線_10,139.0077023,37.89319328
関屋,Vケーブル,平島線_11,139.0082612,37.89129452
関屋,Vケーブル,平島線_12,139.0089935,37.88954966
関屋,Vケーブル,平島線_13,139.0093693,37.88896163
関屋,Vケーブル,平島線_14,139.0100353,37.88798611
関屋,Vケーブル,平島線_15,139.0107146,37.88698365
関屋,Vケーブル,平島線_16,139.0112948,37.88596395
関屋,Vケーブル,平島線_17,139.0108632,37.88472146
関屋,Vケーブル,平島線_18,139.0102897,37.88380756
関屋,Vケーブル,平島線_19,139.0095977,37.8826119
関屋,Vケーブル,平島線_19-1,139.0090815,37.88175756
関屋,Vケーブル,黒埼線_1,139.0098318,37.88114245
関屋,Vケーブル,黒埼線_2,139.0123647,37.88069194
関屋,Vケーブル,黒埼線_3,139.0129877,37.88044148
関屋,Vケーブル,黒埼線_4,139.0134556,37.87929149
関屋,Vケーブル,山田線_1,139.0137908,37.87803343
関屋,Vケーブル,山田線_2,139.0134536,37.87642499
関屋,Vケーブル,山田線_3,139.0139809,37.87553936
関屋,Vケーブル,山田線_4,139.0157281,37.87573133
関屋,Vケーブル,山田線_6,139.0171036,37.87405548
関屋,Vケーブル,山田線_7,139.0173356,37.87402989
関屋,Vケーブル,山田線_8,139.0181859,37.87206239
関屋,Vケーブル,平島線_17,139.0108632,37.88472146
関屋,Vケーブル,平島線_18,139.0102897,37.88380756
関屋,Vケーブル,平島線_18,139.0102897,37.88380756
関屋,Wケーブル,昭和町線_2,139.0193743,37.90894745
関屋,Wケーブル,昭和町線_1,139.0202653,37.9080957
関屋,Wケーブル,関新線_1,139.0217997,37.90916603
関屋,Wケーブル,関新線_2,139.0233724,37.91016195
関屋,Wケーブル,川端線_29,139.0246871,37.90875748
関屋,Wケーブル,川端線_28,139.0259318,37.90907516
関屋,Wケーブル,川端線_26,139.0286274,37.90982343
関屋,Wケーブル,川端線_24,139.0310896,37.91048439
関屋,Wケーブル,川端線_23,139.0320446,37.91073775
関屋,Wケーブル,川端線_22,139.0335279,37.91115247
関屋,Wケーブル,川端線_21,139.0341773,37.91146701
関屋,Wケーブル,川端線_19,139.0352389,37.91300742
関屋,Wケーブル,川岸線_6,139.0346385,37.91389934
関屋,Wケーブル,川端線_23,139.0320446,37.91073775
関屋,Wケーブル,川端線_20-2,139.0344436,37.91168384
関屋,Wケーブル,川端線_20-1,139.0345766,37.91189067
関屋,Wケーブル,川端線_23,139.0320446,37.91073775
関屋,Wケーブル,川端線_20-2,139.0344436,37.91168384
関屋,Wケーブル,川端線_19,139.0352389,37.91300742
関屋,Wケーブル,学校町線_8,139.0138729,37.90651086
関屋,Wケーブル,学校町線_9,139.0152353,37.90738877
関屋,Wケーブル,学校町線_10,139.0166426,37.90825211
関屋,Wケーブル,学校町線_12,139.0182226,37.90927102
関屋,Wケーブル,昭和町線_2,139.0193743,37.90894745
関屋,Wケーブル,昭和町線_1,139.0202653,37.9080957
関屋,Wケーブル,関新線_1,139.0217997,37.90916603
関屋,Wケーブル,関新線_2,139.0233724,37.91016195
関屋,Wケーブル,白山線_8,139.0250421,37.90795679
関屋,Wケーブル,白山線_7,139.0269028,37.90838952
関屋,Wケーブル,白山線_6,139.0289755,37.90873667
関屋,Wケーブル,BSN線_1,139.0288008,37.9092022
関屋,Wケーブル,学校町線_1,139.011701,37.90203187
関屋,Wケーブル,学校町線_2,139.0108273,37.90285172
関屋,Wケーブル,有明大橋線_2,139.0108209,37.90311101
関屋,Wケーブル,有明大橋線_3,139.0113629,37.90352083
関屋,Wケーブル,学校町線_3-1,139.0106448,37.90415088
関屋,Wケーブル,学校町線_7,139.0126393,37.90570478
関屋,Wケーブル,学校町線_8,139.0138729,37.90651086
関屋,Wケーブル,学校町線_9,139.0152353,37.90738877
関屋,Wケーブル,学校町線_10,139.0166426,37.90825211
関屋,Wケーブル,学校町線_12,139.0182226,37.90927102
関屋,Xケーブル,学校町線_1,139.011701,37.90203187
関屋,Xケーブル,学校町線_2,139.0108273,37.90285172
関屋,Xケーブル,有明大橋線_2,139.0108209,37.90311101
関屋,Xケーブル,有明大橋線_3,139.0113629,37.90352083
関屋,Xケーブル,学校町線_3-1,139.0106448,37.90415088
関屋,Xケーブル,学校町線_7,139.0126393,37.90570478
関屋,Xケーブル,学校町線_8,139.0138729,37.90651086
関屋,Xケーブル,学校町線_9,139.0152353,37.90738877
関屋,Xケーブル,学校町線_10,139.0166426,37.90825211
関屋,Xケーブル,学校町線_12,139.0182226,37.90927102
関屋,Xケーブル,昭和町線_2,139.0193743,37.90894745
関屋,Xケーブル,昭和町線_1,139.0202653,37.9080957
関屋,Xケーブル,関屋田町線_1,139.0211996,37.9099611
関屋,Xケーブル,関屋田町線_2,139.0227833,37.91096943
関屋,Xケーブル,関屋田町線_3,139.0240017,37.91174047
関屋,Xケーブル,川端線_40,139.01271,37.90106439
関屋,Xケーブル,川端線_39,139.0143361,37.90155375
関屋,Xケーブル,川端線_38,139.015286,37.90263544
関屋,Xケーブル,団九郎線_2,139.0148537,37.90331567
関屋,Xケーブル,団九郎線_3,139.0139465,37.90399991
関屋,Yケーブル,学校町線_1,139.011701,37.90203187
関屋,Yケーブル,学校町線_2,139.0108273,37.90285172
関屋,Yケーブル,有明大橋線_2,139.0108209,37.90311101
関屋,Yケーブル,有明大橋線_3,139.0113629,37.90352083
関屋,Yケーブル,学校町線_3-1,139.0106448,37.90415088
関屋,Yケーブル,学校町線_7,139.0126393,37.90570478
関屋,Yケーブル,信濃町線_1,139.0114973,37.90737927
関屋,Yケーブル,信濃町線_2,139.0127095,37.90789415
関屋,Yケーブル,信濃町線_3,139.0121493,37.90871953
関屋,Yケーブル,信濃町線_4,139.0110785,37.9102856
関屋,Yケーブル,信濃町線_5,139.013419,37.91135928
関屋,Yケーブル,信濃町線_6,139.0156312,37.91249224
関屋,Yケーブル,信濃町線_7,139.0171089,37.91326292
関屋,Yケーブル,信濃町線_8,139.0192357,37.91464046
関屋,Yケーブル,松波線_5,139.0207941,37.91611694
関屋,Zケーブル,学校町線_1,139.011701,37.90203187
関屋,Zケーブル,学校町線_2,139.0108273,37.90285172
関屋,Zケーブル,有明大橋線_2,139.0108209,37.90311101
関屋,Zケーブル,有明大橋線_3,139.0113629,37.90352083
関屋,Zケーブル,学校町線_3-1,139.0106448,37.90415088
関屋,Zケーブル,学校町線_7,139.0126393,37.90570478
関屋,Zケーブル,信濃町線_1,139.0114973,37.90737927
関屋,Zケーブル,信濃町線_2,139.0127095,37.90789415
関屋,Zケーブル,信濃町線_3,139.0121493,37.90871953
関屋,Zケーブル,信濃町線_4,139.0110785,37.9102856
関屋,Zケーブル,信濃町線_5,139.013419,37.91135928
関屋,Zケーブル,信濃町線_6,139.0156312,37.91249224
関屋,Zケーブル,金衛町線_3,139.0155838,37.91254461
関屋,Zケーブル,学校町線_6,139.0120746,37.90526903
関屋,Zケーブル,競馬町線_1,139.0115478,37.90611846
関屋,Zケーブル,競馬町線_2,139.0108005,37.90722068
関屋,Zケーブル,競馬町線_3,139.0100937,37.90825919
関屋,AAケーブル,学校町線_1,139.011701,37.90203187
関屋,AAケーブル,学校町線_2,139.0108273,37.90285172
関屋,AAケーブル,有明大橋線_2-1,139.0106861,37.90301092
関屋,AAケーブル,学校町線_3,139.0099745,37.90364007
関屋,AAケーブル,有明台線_3,139.0089474,37.9029622
関屋,AAケーブル,有明台線_4,139.0064494,37.90107912
関屋,AAケーブル,有明台線_6,139.0055452,37.90066533
関屋,AAケーブル,有明台線_7,139.0040379,37.9003678
関屋,AAケーブル,有明台線_8,139.0022231,37.90002213
関屋,AAケーブル,有明台線_9,139.0005788,37.89968622
関屋,AAケーブル,有明台線_9-1,138.9983737,37.89857447
関屋,AAケーブル,有明台線_9-2,138.9963473,37.89715446
関屋,AAケーブル,有明台線_13-1,138.9950248,37.8959635
関屋,AAケーブル,有明台線_15,138.9932517,37.89419557
関屋,AAケーブル,有明台線_16,138.9921813,37.89312431
関屋,AAケーブル,有明台線_18,138.9905487,37.89147492
関屋,関～坂～内,局,139.050697,37.9209019
関屋,関～坂～内,下大川前線_1,139.0523552,37.92228379
関屋,関～坂～内,下大川前線_2,139.0527901,37.92285404
関屋,関～坂～内,下大川前線_3,139.0536691,37.92369842
関屋,関～坂～内,下大川前線_4,139.0543197,37.92436635
関屋,関～坂～内,下大川前線_5,139.0550587,37.92526618
関屋,関～坂～内,下大川前線_5-1,139.0543152,37.92583946
関屋,関～坂～内,下大川前線_6,139.0542094,37.92597923
関屋,関～坂～内（光）,局,139.050697,37.9209019
関屋,関～坂～内（光）,下大川前線_1,139.0523552,37.92228379
関屋,関～坂～内（光）,下大川前線_2,139.0527901,37.92285404
関屋,関～坂～内（光）,下大川前線_3,139.0536691,37.92369842
関屋,関～坂～内（光）,下大川前線_4,139.0543197,37.92436635
関屋,関～坂～内（光）,下大川前線_5,139.0550587,37.92526618
関屋,関～坂～内（光）,下大川前線_5-1,139.0543152,37.92583946
関屋,関～坂～内（光）,下大川前線_6,139.0542094,37.92597923
内野,Aケーブル,局,138.9341441,37.8644202
内野,Aケーブル,西線_4,138.9324351,37.86655087
内野,Aケーブル,下大川前線_1,139.0523552,37.92228379
内野,Aケーブル,下大川前線_2,139.0527901,37.92285404
内野,Aケーブル,下大川前線_3,139.0536691,37.92369842
内野,Aケーブル,下大川前線_4,139.0543197,37.92436635
内野,Aケーブル,下大川前線_5,139.0550587,37.92526618
内野,Aケーブル,下大川前線_5-1,139.0543152,37.92583946
内野,Aケーブル,下大川前線_6,139.0542094,37.92597923
内野,Bケーブル,局,138.9341441,37.8644202
内野,Bケーブル,西線_1,138.9328497,37.86439614
内野,Bケーブル,東線_1,138.9335429,37.86333716
内野,Bケーブル,東線_2,138.9344752,37.86244215
内野,Bケーブル,東線_4,138.9365664,37.86079963
内野,Bケーブル,東線_6,138.9381645,37.85974338
内野,Bケーブル,東線_6-2,138.9386316,37.8595012
内野,Bケーブル,東線_7,138.9387099,37.85921808
内野,Bケーブル,東線_8,138.9385481,37.85850157
内野,Bケーブル,東線_9,138.9391774,37.85769634
内野,Bケーブル,東線_11,138.9377174,37.8569345
内野,Bケーブル,東線_12,138.9379201,37.85610174
内野,Bケーブル,南線_2,138.9364735,37.85544633
内野,Bケーブル,南線_3,138.9358615,37.85515996
内野,Bケーブル,南線_4,138.9349837,37.85476629
内野,Bケーブル,南線_5,138.9338445,37.85418863
内野,Bケーブル,南線_7,138.9317776,37.85302535
内野,Bケーブル,南線_9,138.929859,37.85196283
内野,Bケーブル,南線_11,138.9279022,37.85109329
内野,Bケーブル,南線_12,138.9273577,37.85188072
内野,Bケーブル,南線_13,138.926654,37.85153133
内野,Bケーブル,南線_14,138.9255822,37.85103651
内野,Bケーブル,南線_15,138.9247172,37.85062307
内野,Bケーブル,南線_17,138.9220622,37.84937117
内野,Bケーブル,南線_18,138.9205439,37.84864943
内野,Bケーブル,南線_19,138.9192859,37.84803743
内野,Bケーブル,平和台団地線_1,138.9182201,37.84970785
内野,Bケーブル,平和台団地線_1,138.9182201,37.84970785
内野,Bケーブル,平和台団地線_2,138.9171821,37.85138097
内野,Bケーブル,東線_1,138.9335429,37.86333716
内野,Bケーブル,東線_3,138.9354564,37.86157852
内野,Bケーブル,東線_4,138.9365664,37.86079963
内野,Bケーブル,東線_5,138.9373462,37.86028064
内野,Bケーブル,東線_6,138.9381645,37.85974338
内野,Bケーブル,東線_6-2,138.9386316,37.8595012
内野,Bケーブル,東線_7,138.9387099,37.85921808
内野,Bケーブル,東線_8,138.9385481,37.85850157
内野,Bケーブル,東線_9,138.9391774,37.85769634
内野,Bケーブル,東線_11,138.9377174,37.8569345
内野,Bケーブル,東線_12,138.9379201,37.85610174
内野,Bケーブル,南線_2,138.9364735,37.85544633
内野,Bケーブル,南線_3,138.9358615,37.85515996
内野,Bケーブル,南線_4,138.9349837,37.85476629
内野,Bケーブル,南線_5,138.9338445,37.85418863
内野,Bケーブル,南線_7,138.9317776,37.85302535
内野,Bケーブル,南線_9,138.929859,37.85196283
内野,Bケーブル,南線_10,138.9289826,37.85151408
内野,Bケーブル,南線_12,138.9273577,37.85188072
内野,Bケーブル,南分_1,138.9336172,37.85411083
内野,Cケーブル,局,138.9341441,37.8644202
内野,Cケーブル,西線_1,138.9328497,37.86439614
内野,Cケーブル,東線_1,138.9335429,37.86333716
内野,Cケーブル,東線_2,138.9344752,37.86244215
内野,Cケーブル,東線_3,138.9354564,37.86157852
内野,Cケーブル,東線_4,138.9365664,37.86079963
内野,Cケーブル,東線_6,138.9381645,37.85974338
内野,Cケーブル,東線_6-2,138.9386316,37.8595012
内野,Cケーブル,東線_7,138.9387099,37.85921808
内野,Cケーブル,東線_9,138.9391774,37.85769634
内野,Cケーブル,東線_11,138.9377174,37.8569345
内野,Cケーブル,東線_12,138.9379201,37.85610174
内野,Cケーブル,南線_2,138.9364735,37.85544633
内野,Cケーブル,南線_3,138.9358615,37.85515996
内野,Cケーブル,南線_4,138.9349837,37.85476629
内野,Cケーブル,南線_5,138.9338445,37.85418863
内野,Cケーブル,南線_7,138.9317776,37.85302535
内野,Cケーブル,南線_9,138.929859,37.85196283
内野,Cケーブル,南線_11,138.9279022,37.85109329
内野,Cケーブル,南線_12,138.9273577,37.85188072
内野,Cケーブル,南線_13,138.926654,37.85153133
内野,Cケーブル,南線_14,138.9255822,37.85103651
内野,Cケーブル,南線_16,138.9230761,37.84982917
内野,Cケーブル,南線_17,138.9220622,37.84937117
内野,Cケーブル,南線_18,138.9205439,37.84864943
内野,Cケーブル,南線_19,138.9192859,37.84803743
内野,Cケーブル,平和台団地線_1,138.9182201,37.84970785
内野,Cケーブル,南線_13,138.926654,37.85153133
内野,Cケーブル,南線_14,138.9255822,37.85103651
内野,Cケーブル,不明,,
内野,Cケーブル,東線_8,138.9385481,37.85850157
内野,Cケーブル,東線_9,138.9391774,37.85769634
内野,Cケーブル,槙尾線_2,138.9403847,37.85665214
内野,Cケーブル,槙尾線_3,138.9408048,37.85709168
内野,Cケーブル,槙尾線_4,138.9433512,37.85724124
内野,Cケーブル,槙尾線_5,138.9444499,37.85798153
内野,Cケーブル,駅前線_2,138.9370447,37.85769195
内野,Cケーブル,東線_1,138.9335429,37.86333716
内野,Cケーブル,東線_3,138.9354564,37.86157852
内野,Cケーブル,東線_4,138.9365664,37.86079963
内野,Cケーブル,東線_5,138.9373462,37.86028064
内野,Dケーブル,西線_1,138.9328497,37.86439614
内野,Dケーブル,東線_1,138.9335429,37.86333716
内野,Dケーブル,東線_3,138.9354564,37.86157852
内野,Dケーブル,東線_5,138.9373462,37.86028064
内野,Dケーブル,東線_6,138.9381645,37.85974338
内野,Dケーブル,東線_6-2,138.9386316,37.8595012
内野,Dケーブル,東線_7,138.9387099,37.85921808
内野,Dケーブル,東線_8,138.9385481,37.85850157
内野,Dケーブル,東線_9,138.9391774,37.85769634
内野,Dケーブル,東線_11,138.9377174,37.8569345
内野,Dケーブル,東線_12,138.9379201,37.85610174
内野,Dケーブル,東線_13,138.9381968,37.85548413
内野,Dケーブル,東線_14,138.9389508,37.85472964
内野,Dケーブル,東線_15,138.9403069,37.85375515
内野,Dケーブル,北線_3,138.9409666,37.86009287
内野,Eケーブル,局,138.9341441,37.8644202
内野,Eケーブル,西線_1,138.9328497,37.86439614
内野,Eケーブル,東線_1,138.9335429,37.86333716
内野,Eケーブル,東線_2,138.9344752,37.86244215
内野,Eケーブル,東線_4,138.9365664,37.86079963
内野,Eケーブル,東線_5,138.9373462,37.86028064
内野,Eケーブル,東線_6,138.9381645,37.85974338
内野,Eケーブル,東線_6-2,138.9386316,37.8595012
内野,Eケーブル,東線_7,138.9387099,37.85921808
内野,Eケーブル,東線_8,138.9385481,37.85850157
内野,Eケーブル,東線_9,138.9391774,37.85769634
内野,Eケーブル,東線_11,138.9377174,37.8569345
内野,Eケーブル,東線_12,138.9379201,37.85610174
内野,Eケーブル,東線_14,138.9389508,37.85472964
内野,Eケーブル,東線_15,138.9403069,37.85375515
内野,Eケーブル,東線_16,138.9415035,37.85355439
内野,Eケーブル,東線_17,138.9434889,37.85269136
内野,Eケーブル,東線_18,138.944388,37.85212227
内野,Eケーブル,東線_19,138.943976,37.85048483
内野,Eケーブル,東線_20,138.9444562,37.84870664
内野,Eケーブル,東線_21,138.9451016,37.84657896
内野,Eケーブル,東線_23,138.9458216,37.84602613
内野,Eケーブル,高山分_5,138.9444193,37.84863047
内野,Eケーブル,東線_19,138.943976,37.85048483
内野,Eケーブル,東線_20,138.9444562,37.84870664
内野,Eケーブル,国道線_1,138.9413174,37.85298242
内野,Eケーブル,国道線_2,138.9409259,37.85215458
内野,Eケーブル,国道線_3,138.9402429,37.85068497
内野,Eケーブル,国道線_4,138.9392252,37.8485328
内野,Eケーブル,東線_1,138.9335429,37.86333716
内野,Eケーブル,東線_2,138.9344752,37.86244215
